1.137054560808174664e+01
1.889608261548081458e+01
1.420087012507141466e+01
1.688049151076457832e+01
1.452164092678908425e+01
1.082008364455893812e+01
1.176831133025868148e+01
2.001682252940700479e+01
2.019916013538804123e+01
1.351534817602948735e+01
