1.282189334404747960e+01
1.642285894571197247e+01
1.924589110530393299e+01
1.594710005925531959e+01
1.069477990689601477e+01
1.782309445946304649e+01
1.437605371377589414e+01
1.698993223880687609e+01
1.283897158826872698e+01
1.705663644220013353e+01
