1.163640247730731936e+01,1.876684431993305324e+01,1.401399549822744284e+01,1.661534855039768743e+01,1.432072177192563878e+01,1.068595080794834473e+01,1.193584749392197075e+01,1.995333316308279237e+01,2.027080700117500811e+01,1.420385317420445048e+01
1.164315564884785026e+01,1.881967591736818690e+01,1.415126778270390062e+01,1.667803365554886952e+01,1.417775973110643228e+01,1.067991713906493345e+01,1.195343432105653037e+01,1.966173959417462669e+01,1.998266203729025392e+01,1.416920144516588564e+01
1.282189334404747960e+01,1.642285894571197247e+01,1.924589110530393299e+01,1.594710005925531959e+01,1.069477990689601477e+01,1.782309445946304649e+01,1.437605371377589414e+01,1.698993223880687609e+01,1.283897158826872698e+01,1.705663644220013353e+01
